4604,11fc,D,ASHEMAIDD,Ashe County Mutual Aid,Interop,Ashe County,2
4605,11fd,D,ASHERSQDISP,Ashe County Rescue Dispatch,EMS Dispatch,Ashe County,2
4606,11fe,D,ASHESO,Ashe County Sheriff,Law Dispatch,Ashe County,2
4607,11ff,D,ASHESOADMIN,Ashe County Sheriff Admin,Law Talk,Ashe County,2
4608,1200,D,ASHESONARC,Ashe County Sheriff NARC,Law Tac,Ashe County,2
4609,1201,D,ASHESOPTRL,Ashe County Sheriff Patrol,Law Tac,Ashe County,2
4610,1202,D,ASHETAC1,Ashe County Tac 1,Multi-Tac,Ashe County,2
4611,1203,D,ASHETAC2,Ashe County Tac 2,Multi-Tac,Ashe County,2
4612,1204,D,ASHETAC3,Ashe County Tac 3,Multi-Tac,Ashe County,2
4613,1205,D,ASHETAC4,Ashe County Tac 4,Multi-Tac,Ashe County,2
4614,1206,D,ASHSOINV,Ashe County Sheriff INV,Law Talk,Ashe County,2
4624,1210,D,JEFFPDDISP,Jefferson PD Dispatch,Law Dispatch,Ashe County,2
4625,1211,D,JEFFPDTAC,Jefferson PD TAC,Law Tac,Ashe County,2
4635,121b,D,WJEFPDDISP,West Jefferson PD Dispatch,Law Dispatch,Ashe County,2
4645,1225,D,WJEFPDTAC,West Jefferson PD TAC,Law Tac,Ashe County,2
4700,125c,D,AVERY EM,Emergency Management,Emergency Ops,Avery County,2
4701,125d,D,AVERY EMS,EMS,EMS Dispatch,Avery County,2
4702,125e,D,AVERY FIRE,Fire,Fire Dispatch,Avery County,2
4703,125f,D,AVERY MA,Mutual Aid,Interop,Avery County,2
4704,1260,D,AVERY SO,Sheriff's Office,Law Dispatch,Avery County,2
4705,1261,D,AVERY TAC,Tactical,Multi-Tac,Avery County,2
4802,12c2,D,BFORCOTEMS,EMS Dispatch,EMS Dispatch,Beaufort County,2
4803,12c3,D,BFORTCOFD,Fire Dispatch,Fire Dispatch,Beaufort County,2
4804,12c4,D,BFORTCOMAID,Mutual Aid,Interop,Beaufort County,2
4805,12c5,D,BFORTCOSO,Sheriffs Office Dispatch,Law Dispatch,Beaufort County,2
4823,12d7,D,WASHINGTONFD,Washinton Fire Dispatch,Fire Dispatch,Beaufort County,2
4824,12d8,D,WASHINGTNPD1,Washington Police Dispatch 1,Law Dispatch,Beaufort County,2
4825,12d9,D,WASHINGTNPD2,Washington Police 2,Law Tac,Beaufort County,2
4900,1324,D,Bertie EM,Emergency Management,Emergency Ops,Bertie County,2
4901,1325,D,Bertie EMS,EMS,EMS Dispatch,Bertie County,2
4902,1326,D,Bertie Fire,Fire,Fire Dispatch,Bertie County,2
4903,1327,D,Bertie MA,Mutual Aid,Interop,Bertie County,2
4904,1328,D,Bertie Shrf,Sheriffs Office,Law Dispatch,Bertie County,2
4907,132b,D,Bertie SRO,SRO,Multi-Tac,Bertie County,2
4908,132c,D,Bertie Tac 1,Tactical 1,Multi-Tac,Bertie County,2
4909,132d,D,Bertie Tac 2,Tactical 2,Multi-Tac,Bertie County,2
4910,132e,D,Bertie Tac 3,Tactical 3,Multi-Tac,Bertie County,2
4911,132f,D,Bertie Tac 4,Tactical 4,Multi-Tac,Bertie County,2
5000,1388,D,BLADENBOROPD,Bladenboro PD,Law Dispatch,Bladen County,2
5001,1389,D,BLADENEM,Bladen EM,Multi-Talk,Bladen County,2
5002,138a,D,BLADENEMS,Bladen County EMS Dispatch,EMS Dispatch,Bladen County,2
5003,138b,D,BLADENEMSADM,Bladen County EMS ADMIN,EMS-Tac,Bladen County,2
5004,138c,D,BLADEMSTAC1,Bladen County EMS TAC 1,EMS-Tac,Bladen County,2
5005,138d,D,BLADEMSTAC2,Bladen County EMS TAC 2,EMS-Tac,Bladen County,2
5006,138e,D,BLADFDADMIN,Bladen County FD Admin,Fire-Talk,Bladen County,2
5007,138f,D,BLADENFDTAC1,Bladen FD TAC 1,Multi-Tac,Bladen County,2
5008,1390,D,BLADENFDTAC2,Bladen FD TAC 2,Multi-Tac,Bladen County,2
5009,1391,D,BLADENFDTAC3,Bladen FD TAC 3,Multi-Tac,Bladen County,2
5010,1392,D,BLADENCOFIRE,County Fire,Fire Dispatch,Bladen County,2
5011,1393,D,BLADENLAWADM,Bladen Law Admin,Law Tac,Bladen County,2
5012,1394,D,BLADLENARC1,Bladen LE NARC 1,Law Tac,Bladen County,2
5013,1395,D,BLADENMAIDD,Bladen Mutual Aid,Interop,Bladen County,2
5014,1396,D,BLADENNARC,Bladen NARC,Law Tac,Bladen County,2
5015,1397,D,BLADENOPS1,Bladen OPS 1,Multi-Tac,Bladen County,2
5016,1398,D,BLADENOPS2,Bladen OPS 2,Multi-Tac,Bladen County,2
5017,1399,D,BLADENOPS3,Bladen OPS 3,Multi-Tac,Bladen County,2
5018,139a,D,BLADENOPS4,Bladen OPS 4,Multi-Tac,Bladen County,2
5019,139b,D,BLADENCOSO,Sheriffs Office,Law Dispatch,Bladen County,2
5020,139c,D,BLADSPECOPS,Bladen Special OPS,Multi-Tac,Bladen County,2
5021,139d,D,BLADENTAC,Bladen County TAC,Multi-Tac,Bladen County,2
5022,139e,D,BLADENTAC2,Bladen County TAC 2,Multi-Tac,Bladen County,2
5032,13a8,D,ETOWNPD,ETown PD,Law Dispatch,Bladen County,2
5042,13b2,D,WHITELAKEPD,Whitelake PD,Law Dispatch,Bladen County,2
5500,157c,D,BrunCo Emgcy,County Emergency,Emergency Ops,Brunswick County,2
5501,157d,D,BrunCoCommon,County Common,Interop,Brunswick County,2
5502,157e,E,BrunCo Tac 6,Tactical 6 Administration,Law Talk,Brunswick County,2
5503,157f,D,BrunCo Tac 5,Tactical 5 Investigations,Law Tac,Brunswick County,2
5504,1580,D,BrunCo Narc,Law Naroctics,Law Tac,Brunswick County,2
5505,1581,D,BrunCo Law T,Law Sheriff Talk-Around,Law Talk,Brunswick County,2
5506,1582,E,BrunCo Sp Op,Special Operations,Law Tac,Brunswick County,2
5507,1583,D,BrunCo Tac 2,County Tactical 2,Multi-Tac,Brunswick County,2
5508,1584,D,BrunCo Tac 3,County Tactical 3,Multi-Tac,Brunswick County,2
5509,1585,D,BrunCo Tac 4,County Tactical 4,Multi-Tac,Brunswick County,2
5510,1586,D,BrunCo Law 4,Law 4 Not Assigned (used for alt talk channel),Law Talk,Brunswick County,2
5511,1587,D,BrunCo Law 2,Law 2 Municipal Law North,Law Dispatch,Brunswick County,2
5512,1588,D,BrunCo Law 3,Law 3 Municipal Law South,Law Dispatch,Brunswick County,2
5513,1589,D,BrunCo Em Mg,Emergency Management,Emergency Ops,Brunswick County,2
5514,158a,D,BrunCo EMS,EMS Dispatch,EMS Dispatch,Brunswick County,2
5515,158b,D,BrunCo FD,Fire Dispatch,Fire Dispatch,Brunswick County,2
5516,158c,D,BrunCo MuAid,Mutual Aid,Interop,Brunswick County,2
5517,158d,D,BrunCo Law 1,Law 1 Sheriff Dispatch,Law Dispatch,Brunswick County,2
5518,158e,D,BrunCo Tac 1,County Tactical 1,Multi-Tac,Brunswick County,2
5519,158f,D,BrunCo Pagin,County Paging (155.52 Patch),Fire Dispatch,Brunswick County,2
6000,1770,D,BuncomCo EM,Emergency Management,Emergency Ops,Buncombe County,2
6001,1771,D,BuncomCo EMS,EMS,EMS Dispatch,Buncombe County,2
6002,1772,D,BuncomCoFire,Fire,Fire Dispatch,Buncombe County,2
6003,1773,D,BuncomCo Law,Law,Law Dispatch,Buncombe County,2
6004,1774,D,BuncombCo MA,Mutual Aid,Interop,Buncombe County,2
6005,1775,D,BuncomCo Tac,Tactical,Interop,Buncombe County,2
6015,177f,D,AshevilleFD1,Asheville FD 1,Fire Dispatch,Buncombe County,2
6016,1780,D,AshevilleFD2,Asheville FD 2,Fire-Tac,Buncombe County,2
6017,1781,D,AshevillePD1,Asheville PD 1,Law Dispatch,Buncombe County,2
6018,1782,D,AshevillePD2,Asheville PD 2,Law Tac,Buncombe County,2
6501,1965,D,BURKECO EM,Emergency Management Office,Emergency Ops,Burke County,2
6503,1967,D,BurkeCo EMS,EMS,EMS Dispatch,Burke County,2
6504,1968,D,BurkeCo Fire,Fire Dispatch,Fire Dispatch,Burke County,2
6509,196d,D,BURKECO RESQ,Rescue,EMS Dispatch,Burke County,2
6510,196e,D,BURKESOADM,Sheriff - Admin,Law Tac,Burke County,2
6511,196f,D,BURKECO SO,Sheriff's Office - Dispatch,Law Dispatch,Burke County,2
6514,1972,D,BURKECO TAC1,Tactical 1,Multi-Tac,Burke County,2
6515,1973,D,BURKECO TAC2,Tactical 2,Multi-Tac,Burke County,2
6516,1974,D,BURKECO TAC3,Tactical 3,Multi-Tac,Burke County,2
6517,1975,D,BURKECO TAC4,Tactical 4,Multi-Tac,Burke County,2
6518,1976,D,BURKECO TAC5,Tactical 5,Multi-Tac,Burke County,2
6519,1977,D,BURKECO TAC6,Tactical 6,Multi-Tac,Burke County,2
6520,1978,D,BURKECO TAC7,Tactical 7,Multi-Tac,Burke County,2
6521,1979,D,BURKECO TAC8,Tactical 8,Multi-Tac,Burke County,2
6532,1984,D,MRGNTN PD,Morganton Police Dispatch,Law Dispatch,Burke County,2
6533,1985,D,MRGNTN FD,Morganton Fire Dispatch,Fire Dispatch,Burke County,2
6534,1986,D,MRGANTNPS2,Morganton Public Safety 2,Multi-Tac,Burke County,2
6535,1987,D,MRGANTNPS3,Morganton Public Safety 3,Multi-Tac,Burke County,2
6545,1991,D,BURKE SOINFO,Sheriff - Info,Law Dispatch,Burke County,2
6555,199b,D,BROUGHTONPD,Broughton Hospital Campus Police,Law Dispatch,Burke County,2
7000,1b58,D,CABARRUSEM,Cabarrus County Emergency Management,Multi-Talk,Cabarrus County,2
7001,1b59,D,CABARRUSEMS,Cabarrus County EMS,EMS Dispatch,Cabarrus County,2
7002,1b5a,D,CABARRUSFD,Cabarrus County Fire ,Fire Dispatch,Cabarrus County,2
7003,1b5b,D,CABARRUSMAID,Cabarrus County Mutual Aid,Interop,Cabarrus County,2
7004,1b5c,D,CABARRUSSO,Cabarrus County Sheriff,Law Dispatch,Cabarrus County,2
7005,1b5d,D,CABARRUSTAC,Cabarrus County TAC,Multi-Tac,Cabarrus County,2
7015,1b67,D,CONCORDFD,Concord FD,Fire Dispatch,Cabarrus County,2
7016,1b68,D,CONCORDGOV,Concord Gov,Multi-Tac,Cabarrus County,2
7017,1b69,D,CONCORDPD,Concord PD,Law Dispatch,Cabarrus County,2
7018,1b6a,D,CONCORDTAC,Concord TAC,Multi-Tac,Cabarrus County,2
7500,1d4c,D,CALDWELL OPS,Caldwell OPS,Interop,Caldwell County,2
7501,1d4d,D,CALDEM OPS,Caldwell EM OPS,Interop,Caldwell County,2
7502,1d4e,D,CALDEMER,Caldwell Emergency ,Emergency Ops,Caldwell County,2
7503,1d4f,D,CALDEMSOPS,Caldwell EMS OPS,EMS-Tac,Caldwell County,2
7504,1d50,D,CALDEMSADM,Caldwell EMS Admin,EMS-Talk,Caldwell County,2
7505,1d51,D,CaldwCo Fire,Caldwell County Fire,Fire Dispatch,Caldwell County,2
7506,1d52,D,CALDFM OPS,Caldwell Fire Marshal OPS,Fire-Talk,Caldwell County,2
7507,1d53,D,CALDMAID,Caldwell Mutual Aid,Interop,Caldwell County,2
7508,1d54,D,CALDRSQ,Caldwell Rescue,EMS Dispatch,Caldwell County,2
7509,1d55,D,CALDWELL SO2,Sheriff's Office - Secondary,Law Tac,Caldwell County,2
7510,1d56,D,CALDLE DISP,Caldwell LE Dispatch,Law Dispatch,Caldwell County,2
7511,1d57,D,CALDSONARC,Caldwell SO Narc,Law Tac,Caldwell County,2
7512,1d58,D,CALDWELL SO1,Sheriff's Office - Primary,Law Dispatch,Caldwell County,2
7513,1d59,D,CALDWELLT1,Caldwell Tac 1,Multi-Tac,Caldwell County,2
7514,1d5a,D,CALDWELLT2,Caldwell Tac 2,Multi-Tac,Caldwell County,2
7515,1d5b,D,CALDWELLT3,Caldwell Tac 3,Multi-Tac,Caldwell County,2
7516,1d5c,D,CALDWELLT4,Caldwell Tac 4,Multi-Tac,Caldwell County,2
7517,1d5d,D,CALDWELLT5,Caldwell Tac 5,Multi-Tac,Caldwell County,2
7527,1d67,D,GRANITEPDAD,Granite PD Admin,Law Talk,Caldwell County,2
7528,1d68,D,GRANITE PD,Granite Police,Law Dispatch,Caldwell County,2
7538,1d72,D,HUDSONPDADM,Hudson Police Admin,Law Tac,Caldwell County,2
7539,1d73,D,HUDSON PD,Hudson Police,Law Dispatch,Caldwell County,2
7549,1d7d,D,LENOIRFDOPS,Lenoir FD OPS,Fire-Tac,Caldwell County,2
7550,1d7e,D,LENOIRPDAD,Lenoir PD Admin,Law Talk,Caldwell County,2
7551,1d7f,D,LENOIR PD,Lenoir Police,Law Tac,Caldwell County,2
7552,1d80,D,LENOIRPDEMER,Lenoir PD Emergency ,Emergency Ops,Caldwell County,2
7553,1d81,D,LENOIRPDNARC,Lenoir PD Narc,Law Tac,Caldwell County,2
7554,1d82,D,LENOIRPDOPS,Lenoir PD OPS,Law Tac,Caldwell County,2
8000,1f40,D,CAMDENMAID,Mutual Aid,Interop,Camden County,2
8500,2134,D,CCOSO,Sheriffs Office,Law Dispatch,Carteret County,2
8501,2135,D,CCOSO2,Sheriffs Office 2,Law Tac,Carteret County,2
8502,2136,D,CCOSOADM,Sheriffs Office Administration,Law Tac,Carteret County,2
8503,2137,D,CCOSOINVST,Sheriffs Office Investigations,Law Tac,Carteret County,2
8505,2139,D,CCOSOSRT,Sheriffs Office Special Response Team,Law Tac,Carteret County,2
8506,213a,D,CCOPS TAC1,County Ops Tac 1 ,Interop,Carteret County,2
8507,213b,D,CCOPS TAC 2,County Ops Tac 2,Interop,Carteret County,2
8508,213c,D,CCOPS TAC 3,County Ops Tac 3,Interop,Carteret County,2
8509,213d,D,CCOPS TAC 4,County Ops tac 4,Interop,Carteret County,2
8510,213e,D,CCOPS TAC 5,County Ops Tac 5,Interop,Carteret County,2
8511,213f,D,CCOPS TAC 6,County Ops Tac 6,Interop,Carteret County,2
8512,2140,D,CCOPS TAC 7,County Ops Tac 7,Interop,Carteret County,2
8513,2141,D,CCOPS TAC 8,County Ops Tac 8,Interop,Carteret County,2
8514,2142,D,CCOMUTUALAID,Mutual Aid,Interop,Carteret County,2
8515,2143,D,CCO FIRE,Fire,Fire Dispatch,Carteret County,2
8516,2144,D,CCO EMS,EMS,EMS Dispatch,Carteret County,2
8517,2145,D,CCOEMSADMIN,EMS Administration,EMS-Tac,Carteret County,2
8527,214f,D,MHEAD PD,MoreHead Police,Law Dispatch,Carteret County,2
8528,2150,D,MHEAD FD,MoreHead Fire,Fire Dispatch,Carteret County,2
8538,215a,D,ABEACH PD,Atlantic Beach Police Department (Patched to VHF LAW-2 ABPD) ,Law Dispatch,Carteret County,2
8539,215b,D,ABEACHPDINVS,Atlantic Beach Police Investigations,Law Tac,Carteret County,2
8540,215c,D,ABEACH FRE,Atlantic Beach Fire,Fire Dispatch,Carteret County,2
8550,2166,D,EISLE PD,Emerald Isle Police,Law Dispatch,Carteret County,2
8551,2167,D,EISLEPDINVES,Emerald Isle Police Investigations,Law Tac,Carteret County,2
8552,2168,D,EISLEFD/EMS,Emerald Isle Fire and Ems,Fire Dispatch,Carteret County,2
9000,2328,D,CASCOCOM,County Common,Multi-Tac,Caswell County,2
9001,2329,D,CASCOSOCID,Sheriffs Office Investigations,Law Tac,Caswell County,2
9002,232a,D,CASCOSONARC,Sheriffs Office Narcotics,Law Tac,Caswell County,2
9003,232b,D,CASCOSOOPS,Sheriffs Office Operations,Law Tac,Caswell County,2
9004,232c,D,CASCOTAC2,County Tac 2,Multi-Tac,Caswell County,2
9005,232d,D,CASCOTAC3,County Tac 3,Multi-Tac,Caswell County,2
9006,232e,D,CASWELLEM,Emergency Management,Emergency Ops,Caswell County,2
9007,232f,D,CASWELLEMS,EMS,EMS Dispatch,Caswell County,2
9008,2330,D,CASWELLFIRE,Fire,Fire Dispatch,Caswell County,2
9009,2331,D,CASWELLMAID,Mutual AId,Interop,Caswell County,2
9010,2332,D,CASWELLSO,Sheriffs Office,Law Dispatch,Caswell County,2
9011,2333,D,CASWELLTAC,County Tac 1,Multi-Tac,Caswell County,2
9500,251c,D,CATAWBA 911,911,Emergency Ops,Catawba County,2
9501,251d,D,CATAWBAEMER,Emergency,Emergency Ops,Catawba County,2
9502,251e,D,CATAWBA LAW5,Law 5,Law Talk,Catawba County,2
9503,251f,D,CATAWBAMAIDD,Mutual Aid,Interop,Catawba County,2
9504,2520,D,CATAWBACOM,Common,Emergency Ops,Catawba County,2
9505,2521,D,CATEMSADMN,EMS Admin,EMS-Talk,Catawba County,2
9506,2522,D,CATEMSCMED,EMS (CMED),EMS Dispatch,Catawba County,2
9507,2523,D,CATEMSDISP2,EMS Dispatch 2,EMS Dispatch,Catawba County,2
9508,2524,D,CATEMSOPS,EMS Operations,EMS-Tac,Catawba County,2
9509,2525,D,EMERMGT,Emergency Management,Emergency Ops,Catawba County,2
9510,2526,D,ANMAL CTRL,Animal Control,Public Works,Catawba County,2
9511,2527,D,FIRE OPS,Fire Operations,Fire-Tac,Catawba County,2
9512,2528,D,CATFDALERT,Fire Alert,Fire Dispatch,Catawba County,2
9513,2529,D,CATFD,Fire,Fire Dispatch,Catawba County,2
9514,252a,D,GENERAL GOVT,General Government,Public Works,Catawba County,2
9515,252b,D,CAT LAW 1,Law 1,Law Talk,Catawba County,2
9516,252c,D,CAT LAW 2,Law 2,Law Talk,Catawba County,2
9517,252d,D,CATPDADMIN,Police Administration,Law Talk,Catawba County,2
9518,252e,D,CATRESQDISP1,Rescue Dispatch 1,Fire Dispatch,Catawba County,2
9519,252f,D,CATRESQOPS,Rescue Operations,Fire-Tac,Catawba County,2
9520,2530,D,CAT CID,Police - CID,Law Talk,Catawba County,2
9521,2531,D,CATSO,Sheriff's Office,Law Dispatch,Catawba County,2
9522,2532,D,CATSO S/O,Sheriff's Office - Switchover,Law Dispatch,Catawba County,2
9523,2533,D,CAT NARC,Police - Narcotics,Law Talk,Catawba County,2
9524,2534,D,CAT ADMIN,Police - Admin,Law Talk,Catawba County,2
9525,2535,D,CATSTAR,Police - Star Team 1,Law Talk,Catawba County,2
9526,2536,D,CATTAC1,Tactical 1,Multi-Tac,Catawba County,2
9527,2537,D,CATTAC2,Tactical 2,Multi-Tac,Catawba County,2
9528,2538,D,CATTAC3,Tactical 3,Multi-Tac,Catawba County,2
9529,2539,D,CATTAC4,Tactical 4,Multi-Tac,Catawba County,2
9530,253a,D,CATTAC5,Tactical 5,Multi-Tac,Catawba County,2
9531,253b,D,CATTAC6,Tactical 6,Multi-Tac,Catawba County,2
9532,253c,D,CATTAC7,Tactical 7,Multi-Tac,Catawba County,2
9533,253d,D,CATTAC8,Tactical 8,Multi-Tac,Catawba County,2
9544,2548,D,CONOPDDISP,Conover Police - Dispatch,Law Dispatch,Catawba County,2
9545,2549,D,CONOPDOPS1,Conover Police - Operations 1,Law Tac,Catawba County,2
9555,2553,D,HICKORYFDOPS,Hickory Fire - Operations,Fire-Tac,Catawba County,2
9556,2554,D,HICKORYFDDSP,Hickory Fire - Dispatch,Fire Dispatch,Catawba County,2
9557,2555,D,HICKORYPDPTC,Hickory Police - Patch,Law Dispatch,Catawba County,2
9577,2569,D,NEWTONPDDISP,Newton Police - Dispatch,Law Dispatch,Catawba County,2
9578,256a,D,NEWTONPDINV,Newton Police - Investigative,Law Talk,Catawba County,2
9579,256b,D,NEWTONPDNARC,Newton Police - NARC,Law Talk,Catawba County,2
9580,256c,D,NEWTONPDOPS,Newton Police - Operations,Law Dispatch,Catawba County,2
10000,2710,D,CHATHAMEM,Emergency Management,Emergency Ops,Chatham County,2
10001,2711,D,CHATHAMEMS,EMS,EMS Dispatch,Chatham County,2
10002,2712,D,CHATHAMFIRE,Fire Department,Fire Dispatch,Chatham County,2
10003,2713,D,CHATHAMSO,Sheriffs Office,Law Dispatch,Chatham County,2
10004,2714,D,CHATHAMTAC,Tactical,Law Tac,Chatham County,2
10005,2715,D,CHATHAMMAID,Mutual AId,Interop,Chatham County,2
10500,2904,D,CHEROKEEEM,Cherokee County Emergency Management,Multi-Talk,Cherokee County,2
10501,2905,D,CHEREMS,Cherokee County EMS,EMS Dispatch,Cherokee County,2
10502,2906,D,CHERFIRE,Cherokee County Fire,Fire Dispatch,Cherokee County,2
10503,2907,D,CHERMAID,Cherokee County Mutual Aid,Interop,Cherokee County,2
10504,2908,D,CHERSODISP,Cherokee County Sheriff Dispatch,Law Dispatch,Cherokee County,2
10505,2909,D,CHERSOSECU,Cherokee County SECU,Law Tac,Cherokee County,2
10506,290a,D,CHEROKEETAC,Cherokee County Tactical ,Multi-Tac,Cherokee County,2
11000,2af8,D,CHOWANCOM,County Common,Multi-Tac,Chowan County,2
11001,2af9,D,CHOWANEM,Emergency Management,Emergency Ops,Chowan County,2
11002,2afa,D,CHWANEMADMN,Emergency Management Administration,Emergency Ops,Chowan County,2
11003,2afb,D,CHOWANEMS,EMS,EMS Dispatch,Chowan County,2
11004,2afc,D,CHOWANEMSADM,EMS Administration,EMS-Tac,Chowan County,2
11005,2afd,D,CHOWANFDADMN,Fire Administration,Fire-Tac,Chowan County,2
11005,2afd,D,CHOWANTAC4,County Tac 4,Multi-Tac,Chowan County,2
11006,2afe,D,CHOWANFD,Fire,Fire Dispatch,Chowan County,2
11007,2aff,D,CHOWANMAID,Mutual Aid,Interop,Chowan County,2
11008,2b00,D,CHOWANSO,Sheriffs Office,Law Dispatch,Chowan County,2
11009,2b01,D,CHOWNSOADMN,Sheriffs Office Administration,Law Tac,Chowan County,2
11010,2b02,D,CHWANSOINVE,Sheriffs Office Investigations,Law Tac,Chowan County,2
11011,2b03,D,CHOWANSONARC,Sheriffs Office Narcotics,Law Tac,Chowan County,2
11012,2b04,D,CHOWANTAC1,County Tac 1,Multi-Tac,Chowan County,2
11013,2b05,D,CHOWANTAC2,County Tac 2,Multi-Tac,Chowan County,2
11014,2b06,D,CHOWANTAC3,County Tac 3,Multi-Tac,Chowan County,2
11025,2b11,D,EDENTONPDADM,Edenton Police Administration,Law Tac,Chowan County,2
11026,2b12,D,EDENTONPD,Edenton Police,Law Dispatch,Chowan County,2
11027,2b13,D,EDENTONPDINV,Edenton Police INvestigations,Law Tac,Chowan County,2
11500,2cec,D,CLAYEM,Clay County Emergency Management,Multi-Talk,Clay County,2
11501,2ced,D,CLAYEMS,Clay County EMS,EMS Dispatch,Clay County,2
11502,2cee,D,CLAYFIRE,Clay County FD,Fire Dispatch,Clay County,2
11503,2cef,D,CLAYMAIDD,Clay County Mutual Aid,Interop,Clay County,2
11504,2cf0,D,CLAYSO,Clay County Sheriff ,Law Dispatch,Clay County,2
11505,2cf1,D,CLAYTAC,Clay County TAC,Multi-Tac,Clay County,2
12000,2ee0,D,CLEVEEM,Cleveland County Emergency Management,Multi-Talk,Cleveland County,2
12001,2ee1,D,CLEVEEMS,Cleveland County EMS,EMS Dispatch,Cleveland County,2
